"","StefanoR2","Wanlip4","Dalderse","Galashiels","Slough","BURMAD","StefanoR1","StefanoR3","Stirling","Wanlip1","CRMAD","Wanlip3","BROMAD","Reading","MapleLodge","EPMAD","BLMAD","Wanlip2","Hawick","Howdon","DAVMAD","BranSands"
"244336",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1050608",0,0,0,5,0,1,0,2,0,1,0,0,0,1,4,2,1,2,0,0,0,0
"11544",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1033426",1,13,0,0,0,2,0,0,2,13,0,15,0,1,0,17,0,34,1,0,0,0
"817013",1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"970843",0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"576641",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4335436",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237898",0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"671258",0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0
"203611",0,35,1,0,0,0,2,2,0,23,2,5,2,1,3,9,1,5,13,0,0,0
"694558",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"846283",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"554705",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4477127",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4458503",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"589407",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114747",67,0,4,0,0,0,35,40,5,8,1,3,0,0,10,0,1,4,0,0,0,0
"938794",6,1,5,0,0,0,1,5,2,2,6,1,0,0,1,0,0,2,1,0,0,0
"300811",3,7,3,7,0,5,0,3,24,8,11,4,4,6,6,14,3,6,22,0,0,1
"2651333",5,8,6,18,4,129,4,3,12,13,27,21,84,14,4,180,240,28,421,1,0,1
"143178",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"644798",0,0,5,0,0,0,1,2,2,1,5,0,0,0,0,0,0,0,1,0,0,0
"242145",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"4017244",0,2,0,0,289,1,0,0,6,7,0,4,0,0,1,0,0,0,6,0,0,0
"1090059",2,11,1,2,1,0,1,10,1,17,4,11,2,0,2,4,4,9,3,0,2,0
"656366",0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
"4310475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"207866",0,68,1,0,0,0,0,0,2,41,1,4,1,0,0,3,0,7,1,0,0,0
"109193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"221379",0,0,1,0,1,4,1,0,2,0,2,1,0,2,0,5,1,3,3,0,0,0
"609349",0,20,0,5,0,0,0,0,0,8,1,24,0,0,1,0,0,28,0,0,0,0
"42664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
"558911",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"310532",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0
"4365344",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"856745",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"202331",0,0,0,0,0,12,0,0,3,1,1,2,5,1,0,6,5,1,28,1,0,0
"820738",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"923151",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2458172",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
"495067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4312066",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1024520",227,24,53,9,8,15,160,224,30,112,151,38,46,44,308,19,2,31,31,2,0,0
"578701",11,1,3,3,95,0,5,5,1,8,0,11,8,9,9,863,69,15,28,0,0,0
"522984",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"810959",1010,15478,7740,376,1004,3730,528,718,7717,14447,3559,19871,596,6240,2111,2582,1084,22741,1456,21,31,18
"249999",1,5,3,1,0,1,1,0,6,3,9,2,3,1,0,4,2,0,1,0,0,0
"343273",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"736813",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4359316",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"539390",0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0
"1120348",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"12221",1,14,9,15,1,3,1,0,53,20,21,14,36,10,9,33,52,13,14,0,0,0
"622571",0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"534265",0,1,0,2,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
"826597",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"688259",0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0
"778142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"577289",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0
"447658",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4310803",0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,2,0,0,1,0,0,0
"1124877",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"439036",0,3,2,2,80,2,0,2,16,1,8,5,1,5,4,82,9,3,1,2,0,0
"103628",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"253403",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"819037",1,2,4,1,0,2,0,0,7,8,3,1,0,0,0,0,0,0,2,0,0,0
"451696",6,2,1,1,3,4,2,8,3,2,2,1,4,6,10,6,4,3,1,0,0,0
"673019",0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
"322927",19,1,0,0,0,1,11,12,0,5,1,0,0,0,8,1,0,0,0,0,0,0
"715396",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2951283",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"1760354",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"383023",2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0
"141105",1,0,0,0,0,0,1,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0
"605681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"38566",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"589792",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"295725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"518065",0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,3,1,1,0,7,0,0
"341800",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"4340623",1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13074",0,2,4,0,1,1,0,2,5,1,1,5,1,4,0,6,3,0,3,0,0,0
"821947",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
"1121340",0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
"254650",0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
"891054",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"216002",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1064235",3,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0
"258922",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0
"982582",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"910186",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"747857",0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122588",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"242437",0,0,2,2,1,2,0,0,2,1,1,1,2,0,1,7,0,0,20,0,0,0
"226508",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
"449856",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"131414",0,1,1,0,1,0,0,0,4,0,0,0,1,0,1,0,0,0,8,0,0,0
"646129",1,18,36,44,0,19,0,3,17,20,10,21,49,2,5,26,90,26,35,0,0,0
"209762",0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0
"420127",1,2,0,0,0,2,0,0,1,1,1,1,2,1,1,6,2,2,0,9,0,0
"539380",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"4378776",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"258212",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
"13518",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"518302",0,3,0,0,0,1,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
"499875",0,1,31,0,36,0,0,0,0,4,0,6,0,0,0,0,2,21,0,0,0,0
"180752",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"722085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"518474",0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"865469",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"972024",0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"70363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
"1087496",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291187",0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0
"5266",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"884751",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"567669",0,6,1,0,0,1,0,0,1,7,5,6,1,1,2,2,2,5,0,0,0,0
"239824",31,20,29,57,1,10,31,44,31,9,18,22,36,253,243,726,32,13,34,0,0,0
"573764",11,146,10,4,165,1,2,3,29,114,2,110,27,7,136,8,28,222,61,0,0,0
"847745",0,0,0,1,0,1,1,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0
"1144585",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0
"556066",12,15,20,40,0,98,11,16,15,28,50,23,89,22,36,65,128,23,90,0,1,1
"886673",0,0,0,0,13,1,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,0
"700885",1,5,0,0,0,1,0,1,0,2,6,1,0,0,0,0,0,0,0,0,0,0
"1118660",3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116424",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"547232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"4297391",0,0,2,0,0,10,0,0,0,1,1,0,0,0,0,4,1,0,0,0,0,0
"338371",1,3,0,0,0,0,0,0,2,2,0,3,1,1,0,0,0,4,0,0,0,0
"566839",0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
"303004",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"131883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1125018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"530626",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"244196",10,11,2,3,4,9,11,11,2,9,7,2,9,16,13,9,2,3,4,1,0,0
"152462",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"836917",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"816760",0,2,0,0,0,0,2,4,6,0,6,2,10,1,6,3,2,0,0,0,0,0
"524543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"320761",0,9,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,26,0,0,0,0
"558132",1,0,0,0,0,0,0,1,1,0,0,2,0,1,2,0,0,0,0,0,0,0
"113533",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"101982",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536902",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1049387",64,7,1,0,44,0,23,9,6,22,19,18,1,5,21,0,8,30,28,1,0,0
"752356",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"875049",0,5,0,0,0,0,0,0,0,11,0,11,0,0,0,13,0,18,0,0,0,0
"1144357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"591049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"1045587",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4363681",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1038732",0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0
"4305211",0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,0,0,0,0,1,0
"243859",0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"262096",0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0
"3205243",2,2,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,9,0,0,0,0
"224212",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1084417",0,2,0,0,0,0,1,1,0,1,10,0,0,0,0,0,0,1,0,0,0,0
"534204",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"711776",0,6,11,5,0,11,0,3,72,4,8,1,7,1,0,5,6,14,20,0,0,0
"291421",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"276010",1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
"3658133",3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"240252",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"558953",4,37,7,1,5,0,2,0,0,24,2,35,10,15,0,13,2,34,0,0,0,0
"199905",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"521073",0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1060029",5,9,5,0,0,8,2,4,26,6,11,18,7,6,21,94,11,5,1,0,0,0
"4405350",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"93175",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"3134864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5808",2,5,45,14,0,35,4,3,19,9,37,8,47,7,16,31,51,5,53,0,0,0
"2350254",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"276959",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"27216",0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
"557456",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"210052",1,1,1,0,0,2,1,1,3,3,2,0,3,5,11,10,10,17,0,0,0,0
"831393",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"510204",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"4338661",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1109650",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1130640",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"552026",0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0
"3239984",0,0,0,1,0,0,0,0,2,0,1,0,0,1,4,3,0,0,0,0,0,0
"1128226",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"587696",1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1053775",163,1321,815,146,937,175,84,101,1332,1660,541,1394,1190,463,663,1281,522,2337,476,2,4,4
"1141660",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"775023",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"324677",0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"518872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"565226",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1046117",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
"963344",1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"887694",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"48874",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1051744",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"276225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"563369",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"4393724",2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4468333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"2937841",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"85863",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0
"561885",2,0,6,3,0,0,1,5,1,0,12,0,6,0,5,6,4,0,1,0,0,0
"3739088",0,0,1,0,0,0,0,0,0,2,0,0,3,5,0,0,2,0,0,0,0,0
"526994",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"199105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"666883",0,4,1,3,76,13,1,1,13,5,6,3,0,0,9,1,0,4,0,0,0,0
"404338",7,4,3,4,10,2,5,6,31,7,5,5,0,10,13,85,8,4,7,0,0,0
"2751334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"817783",11,1,3,2,0,4,3,6,2,3,1,0,18,4,2,7,4,0,24,0,0,0
"1048411",0,3,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0
"1779302",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"256276",8,4,4,0,0,4,2,2,6,1,6,3,3,2,3,19,12,2,8,0,0,0
"4304057",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0
"798097",1,0,1,0,0,0,0,2,0,2,4,2,2,3,0,10,4,0,0,0,0,0
"288552",0,3,5,2,0,4,0,0,1,4,2,2,3,1,0,6,9,3,1,0,0,0
"341853",0,0,1,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0
"105887",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3981263",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"574749",3,50,7,6,1,0,3,2,23,12,58,0,26,4,2,54,1,5,71,0,0,0
"963825",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151324",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1085703",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1009173",0,0,4,0,0,3,0,0,0,0,4,0,0,1,2,3,5,0,0,0,0,0
"271644",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"575562",0,4,1,0,0,3,3,1,7,6,2,0,1,0,2,0,0,4,4,0,0,0
"1146228",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"947112",0,1,0,2,1,3,0,0,4,0,0,0,0,3,1,13,1,1,0,0,0,0
"7908",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0
"2974310",2,3,0,0,28,0,0,0,0,0,8,1,2,0,0,3,2,0,0,0,0,0
"4347748",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"257807",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
"200464",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"571103",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"951954",0,1,0,0,1,0,0,0,1,0,0,1,1,0,3,139,0,0,0,0,0,0
"1138326",0,17,7,0,1,3,0,1,10,17,6,29,1,12,2,1,2,34,1,0,0,0
"13115",0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
"564674",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"851938",0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"834072",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"355188",0,1,5,0,2,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
"532569",0,0,0,1,0,0,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"975335",2,0,5,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"136749",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"173906",0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,17,1,2,0,0,0,0
"664389",1,2,3,0,0,1,2,2,0,3,10,13,4,1,4,6,5,11,0,0,0,0
"555495",0,2,1,0,1,2,0,0,1,1,1,1,0,1,1,3,1,0,3,1,0,0
"486085",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"354765",2,0,0,0,14,0,3,0,0,0,0,0,2,4,4,1,3,0,0,0,0,0
"923789",0,1,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"558170",61,11,16,2,0,8,46,58,16,40,68,9,13,12,121,20,2,9,7,0,0,0
"205559",0,2,2,0,0,3,0,1,3,0,0,1,4,2,0,1,4,0,11,0,0,0
"241317",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"152426",0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,0
"256215",0,0,0,0,0,0,0,1,0,1,1,0,2,0,2,2,0,0,0,0,0,0
"4395041",3,12,0,0,0,0,3,6,0,9,0,17,0,0,0,0,0,36,0,0,0,0
"254145",0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"169755",2,0,5,12,0,53,1,1,12,0,16,0,105,2,11,0,30,0,0,0,0,0
"368097",0,0,1,1,0,1,2,1,1,1,4,5,1,4,4,14,6,4,3,1,0,0
"269325",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1071927",0,0,0,0,0,2,2,0,0,1,0,1,0,0,3,1,0,0,0,0,0,0
"848154",0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0
"851031",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1078167",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"84980",0,2,1,3,1,0,0,0,1,2,1,1,1,0,2,0,0,3,4,0,0,0
"383501",0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"692510",1,2,2,0,53,0,1,3,18,3,0,0,2,2,0,4,0,0,0,0,0,0
"206162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0
"862489",1,0,0,0,0,0,3,0,0,0,1,1,2,2,1,0,0,0,8,0,0,0
"209507",2,47,19,2,2,0,0,2,58,58,19,41,33,15,15,31,7,26,2,0,0,0
"1069592",0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"215447",2,8,10,0,2,0,0,0,2,3,0,1,6,0,0,0,0,0,1,0,0,0
"124055",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"918840",0,3,1,25,109,1,1,2,1,0,1,1,5,0,68,10,1,2,0,0,0,0
"4323374",0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,7,0,0,0
"308512",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"510422",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"260807",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"330951",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"832652",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"210018",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514506",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"139504",2,4,1,2,1,1,0,2,0,2,1,3,0,4,6,5,5,1,2,5657,5605,2546
"4337622",0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
